id,type,geometry,highway,lanes,tunnel,bridge,roundabout,oneway,length,maxspeed,u,v,s_lon,s_lat,e_lon,e_lat,m_lon,m_lat,coordinates
5874,LineString,"LINESTRING (104.0409087 30.6607578, 104.0409354 30.6607956)",6.0,0,0,0,0,0,4.918,0,8451427190,5530491899,104.0409087,30.6607578,104.0409354,30.6607956,104.04092205,30.6607767,"[[104.0409087, 30.6607578], [104.0409354, 30.6607956]]"
5875,LineString,"LINESTRING (104.0409087 30.6607578, 104.0413921 30.6606299, 104.0417851 30.6605007, 104.0421096 30.6603623)",3.0,0,0,0,0,1,123.261,0,8451427190,8451427186,104.0409087,30.6607578,104.0421096,30.660362300000003,104.041548875,30.660562675,"[[104.0409087, 30.6607578], [104.0413921, 30.6606299], [104.0417851, 30.6605007], [104.0421096, 30.6603623]]"
5876,LineString,"LINESTRING (104.0780599 30.7137037, 104.0780496 30.7133684)",3.0,0,0,0,0,1,37.297,0,8474610064,5483832447,104.0780599,30.7137037,104.0780496,30.7133684,104.07805475,30.71353605,"[[104.0780599, 30.7137037], [104.0780496, 30.7133684]]"
5877,LineString,"LINESTRING (104.0780599 30.7137037, 104.0778737 30.7135836, 104.0777038 30.7135166, 104.0775418 30.713496)",9.0,0,0,0,0,1,55.777,0,8474610064,8474610067,104.0780599,30.7137037,104.0775418,30.713496000000003,104.0777948,30.713574975,"[[104.0780599, 30.7137037], [104.0778737, 30.7135836], [104.0777038, 30.7135166], [104.0775418, 30.713496]]"
5878,LineString,"LINESTRING (104.0775418 30.713496, 104.0773543 30.7135517, 104.0769951 30.7136861, 104.0765179 30.7138894, 104.0757728 30.714305, 104.0750624 30.7147588, 104.0739972 30.7154475)",2.0,0,0,0,0,1,404.253,0,8474610067,1504174254,104.0775418,30.713496000000003,104.0739972,30.7154475,104.07617735714288,30.71416207142857,"[[104.0775418, 30.713496], [104.0773543, 30.7135517], [104.0769951, 30.7136861], [104.0765179, 30.7138894], [104.0757728, 30.714305], [104.0750624, 30.7147588], [104.0739972, 30.7154475]]"
5879,LineString,"LINESTRING (104.083371 30.7130384, 104.0843888 30.7129993)",2.0,3,0,0,0,1,97.397,0,8500305700,2118898646,104.083371,30.713038399999995,104.0843888,30.712999300000003,104.0838799,30.71301885,"[[104.083371, 30.7130384], [104.0843888, 30.7129993]]"
5880,LineString,"LINESTRING (104.083371 30.7130384, 104.083372 30.7131369)",6.0,0,0,0,0,0,10.953,0,8500305700,5482901787,104.083371,30.713038399999995,104.083372,30.7131369,104.0833715,30.71308765,"[[104.083371, 30.7130384], [104.083372, 30.7131369]]"
5881,LineString,"LINESTRING (104.0492359 30.7112881, 104.0493212 30.7113328, 104.0499774 30.7116954, 104.0500065 30.711773, 104.0501728 30.7119573, 104.0504793 30.7123014, 104.0506291 30.7124564, 104.0507802 30.7125404, 104.0511007 30.7126121, 104.051693 30.7126896, 104.0519323 30.7127457, 104.0523787 30.7129044, 104.052817 30.7131613, 104.0532739 30.7134825, 104.0540935 30.7141024, 104.0542542 30.7142047, 104.0543052 30.7142302)",12.0,0,0,1,0,0,602.002,0,8500305708,8500350426,104.0492359,30.7112881,104.0543052,30.7142302,104.05155593529412,30.712675158823533,"[[104.0492359, 30.7112881], [104.0493212, 30.7113328], [104.0499774, 30.7116954], [104.0500065, 30.711773], [104.0501728, 30.7119573], [104.0504793, 30.7123014], [104.0506291, 30.7124564], [104.0507802, 30.7125404], [104.0511007, 30.7126121], [104.051693, 30.7126896], [104.0519323, 30.7127457], [104.0523787, 30.7129044], [104.052817, 30.7131613], [104.0532739, 30.7134825], [104.0540935, 30.7141024], [104.0542542, 30.7142047], [104.0543052, 30.7142302]]"
5882,LineString,"LINESTRING (104.0492359 30.7112881, 104.0490729 30.7112439, 104.0486357 30.710933, 104.0486145 30.7108242)",6.0,0,0,0,0,1,82.848,0,8500305708,441187666,104.0492359,30.7112881,104.0486145,30.7108242,104.04888975,30.7110723,"[[104.0492359, 30.7112881], [104.0490729, 30.7112439], [104.0486357, 30.710933], [104.0486145, 30.7108242]]"
5883,LineString,"LINESTRING (104.0543052 30.7142302, 104.0543868 30.7142709, 104.0545296 30.7143135, 104.0546761 30.7143215, 104.0548604 30.7142873, 104.054996 30.7142586, 104.05525 30.7142884, 104.0554566 30.7142945, 104.0556746 30.7142344, 104.0557881 30.7141607, 104.0560222 30.7138852)",12.0,0,0,0,0,0,186.564,0,8500350426,5535318967,104.0543052,30.7142302,104.0560222,30.7138852,104.05508596363634,30.71423138181818,"[[104.0543052, 30.7142302], [104.0543868, 30.7142709], [104.0545296, 30.7143135], [104.0546761, 30.7143215], [104.0548604, 30.7142873], [104.054996, 30.7142586], [104.05525, 30.7142884], [104.0554566, 30.7142945], [104.0556746, 30.7142344], [104.0557881, 30.7141607], [104.0560222, 30.7138852]]"
5884,LineString,"LINESTRING (104.0543052 30.7142302, 104.0542542 30.7142047, 104.0540935 30.7141024, 104.0532739 30.7134825, 104.052817 30.7131613, 104.0523787 30.7129044, 104.0519323 30.7127457, 104.051693 30.7126896, 104.0511007 30.7126121, 104.0507802 30.7125404, 104.0506291 30.7124564, 104.0504793 30.7123014, 104.0501728 30.7119573, 104.0500065 30.711773, 104.0499774 30.7116954, 104.0493212 30.7113328, 104.0492359 30.7112881)",,0,0,1,0,0,602.002,0,8500350426,8500305708,104.0543052,30.7142302,104.0492359,30.7112881,104.05155593529408,30.712675158823533,"[[104.0543052, 30.7142302], [104.0542542, 30.7142047], [104.0540935, 30.7141024], [104.0532739, 30.7134825], [104.052817, 30.7131613], [104.0523787, 30.7129044], [104.0519323, 30.7127457], [104.051693, 30.7126896], [104.0511007, 30.7126121], [104.0507802, 30.7125404], [104.0506291, 30.7124564], [104.0504793, 30.7123014], [104.0501728, 30.7119573], [104.0500065, 30.711773], [104.0499774, 30.7116954], [104.0493212, 30.7113328], [104.0492359, 30.7112881]]"
5885,LineString,"LINESTRING (104.0543052 30.7142302, 104.0543585 30.7141386, 104.0544192 30.7141546, 104.0545499 30.7142008, 104.0546807 30.7142209, 104.0547928 30.7142048, 104.0549469 30.7141546, 104.0550496 30.7141406)",12.0,0,0,0,0,0,80.22800000000001,0,8500350426,8500350433,104.0543052,30.7142302,104.0550496,30.7141406,104.05463785,30.714180637500004,"[[104.0543052, 30.7142302], [104.0543585, 30.7141386], [104.0544192, 30.7141546], [104.0545499, 30.7142008], [104.0546807, 30.7142209], [104.0547928, 30.7142048], [104.0549469, 30.7141546], [104.0550496, 30.7141406]]"
5886,LineString,"LINESTRING (104.0550496 30.7141406, 104.0549469 30.7141546, 104.0547928 30.7142048, 104.0546807 30.7142209, 104.0545499 30.7142008, 104.0544192 30.7141546, 104.0543585 30.7141386, 104.0543052 30.7142302)",12.0,0,0,0,0,0,80.22800000000001,0,8500350433,8500350426,104.0550496,30.7141406,104.0543052,30.7142302,104.05463785000002,30.7141806375,"[[104.0550496, 30.7141406], [104.0549469, 30.7141546], [104.0547928, 30.7142048], [104.0546807, 30.7142209], [104.0545499, 30.7142008], [104.0544192, 30.7141546], [104.0543585, 30.7141386], [104.0543052, 30.7142302]]"
5887,LineString,"LINESTRING (104.041964 30.719677, 104.0418341 30.7197553)",4.0,0,0,0,0,0,15.166,0,8500350438,2956775864,104.041964,30.719677,104.0418341,30.719755300000003,104.04189905,30.71971615,"[[104.041964, 30.719677], [104.0418341, 30.7197553]]"
5888,LineString,"LINESTRING (104.041964 30.719677, 104.0421879 30.7195038, 104.0429315 30.7189193)",4.0,0,0,0,0,0,125.109,0,8500350438,2956775863,104.041964,30.719677,104.0429315,30.718919300000003,104.04236113333332,30.7193667,"[[104.041964, 30.719677], [104.0421879, 30.7195038], [104.0429315, 30.7189193]]"
5889,LineString,"LINESTRING (104.041964 30.719677, 104.0420362 30.7197591, 104.0428098 30.720662, 104.0440813 30.7221994)",2.0,3,0,0,0,1,345.892,0,8500350438,7877083918,104.041964,30.719677,104.0440813,30.7221994,104.042722825,30.720574375,"[[104.041964, 30.719677], [104.0420362, 30.7197591], [104.0428098, 30.720662], [104.0440813, 30.7221994]]"
5890,LineString,"LINESTRING (104.1105197 30.7077843, 104.1137277 30.7077617)",4.0,0,0,0,0,0,306.707,0,8543292147,5055908306,104.1105197,30.7077843,104.1137277,30.707761699999995,104.1121237,30.707773,"[[104.1105197, 30.7077843], [104.1137277, 30.7077617]]"
5891,LineString,"LINESTRING (104.1105197 30.7077843, 104.110407 30.7077851)",4.0,0,0,0,0,0,10.775,0,8543292147,5055908308,104.1105197,30.7077843,104.110407,30.7077851,104.11046335,30.7077847,"[[104.1105197, 30.7077843], [104.110407, 30.7077851]]"
5892,LineString,"LINESTRING (104.1105197 30.7077843, 104.110609 30.7080781, 104.1114628 30.7107566)",4.0,0,0,0,0,1,342.585,0,8543292147,8543292149,104.1105197,30.7077843,104.1114628,30.7107566,104.11086383333334,30.708873,"[[104.1105197, 30.7077843], [104.110609, 30.7080781], [104.1114628, 30.7107566]]"
5893,LineString,"LINESTRING (104.1114628 30.7107566, 104.11132 30.710763)",4.0,0,0,0,0,0,13.67,0,8543292149,4750955767,104.1114628,30.7107566,104.11132,30.710763,104.11139140000002,30.7107598,"[[104.1114628, 30.7107566], [104.11132, 30.710763]]"
5894,LineString,"LINESTRING (104.1114628 30.7107566, 104.1142429 30.7106303)",,0,0,0,0,0,266.15,0,8543292149,4750955766,104.1114628,30.7107566,104.1142429,30.7106303,104.11285285,30.71069345,"[[104.1114628, 30.7107566], [104.1142429, 30.7106303]]"
5895,LineString,"LINESTRING (104.1114628 30.7107566, 104.1116254 30.7120034, 104.1116533 30.7122938)",4.0,0,0,0,0,1,171.908,0,8543292149,8543292151,104.1114628,30.7107566,104.1116533,30.7122938,104.1115805,30.7116846,"[[104.1114628, 30.7107566], [104.1116254, 30.7120034], [104.1116533, 30.7122938]]"
5896,LineString,"LINESTRING (104.1116533 30.7122938, 104.1144384 30.711958)",4.0,0,0,0,0,0,268.85900000000004,0,8543292151,5483898781,104.1116533,30.7122938,104.1144384,30.711958000000003,104.11304585,30.7121259,"[[104.1116533, 30.7122938], [104.1144384, 30.711958]]"
5897,LineString,"LINESTRING (104.1116533 30.7122938, 104.111561 30.7123049)",4.0,0,0,0,0,0,8.91,0,8543292151,5055908304,104.1116533,30.7122938,104.111561,30.7123049,104.11160715,30.71229935,"[[104.1116533, 30.7122938], [104.111561, 30.7123049]]"
5898,LineString,"LINESTRING (104.1116533 30.7122938, 104.1119327 30.7145628)",4.0,0,0,0,0,1,253.712,0,8543292151,8543292152,104.1116533,30.7122938,104.1119327,30.714562800000003,104.111793,30.7134283,"[[104.1116533, 30.7122938], [104.1119327, 30.7145628]]"
5899,LineString,"LINESTRING (104.1119327 30.7145628, 104.1148685 30.7141838)",3.0,0,0,0,0,1,283.8,0,8543292152,5055911223,104.1119327,30.714562800000003,104.1148685,30.7141838,104.1134006,30.7143733,"[[104.1119327, 30.7145628], [104.1148685, 30.7141838]]"
5900,LineString,"LINESTRING (104.1119327 30.7145628, 104.1119439 30.7146842)",4.0,0,0,0,0,1,13.541,0,8543292152,8543292153,104.1119327,30.714562800000003,104.1119439,30.7146842,104.1119383,30.7146235,"[[104.1119327, 30.7145628], [104.1119439, 30.7146842]]"
5901,LineString,"LINESTRING (104.1119439 30.7146842, 104.1124126 30.7172926)",,0,0,0,0,1,293.482,0,8543292153,8543292154,104.1119439,30.7146842,104.1124126,30.717292600000004,104.11217825,30.7159884,"[[104.1119439, 30.7146842], [104.1124126, 30.7172926]]"
5902,LineString,"LINESTRING (104.1119439 30.7146842, 104.111822 30.7147012)",3.0,0,0,0,0,1,11.806,0,8543292153,2852215057,104.1119439,30.7146842,104.111822,30.7147012,104.11188295,30.7146927,"[[104.1119439, 30.7146842], [104.111822, 30.7147012]]"
5903,LineString,"LINESTRING (104.1124126 30.7172926, 104.1123017 30.7173007)",4.0,0,0,0,0,0,10.64,0,8543292154,3034409141,104.1124126,30.717292600000004,104.1123017,30.7173007,104.11235715,30.71729665,"[[104.1124126, 30.7172926], [104.1123017, 30.7173007]]"
5904,LineString,"LINESTRING (104.1124126 30.7172926, 104.1137462 30.7171197)",4.0,0,0,0,0,0,128.92600000000002,0,8543292154,5483898780,104.1124126,30.717292600000004,104.1137462,30.7171197,104.11307940000002,30.71720615000001,"[[104.1124126, 30.7172926], [104.1137462, 30.7171197]]"
5905,LineString,"LINESTRING (104.1124126 30.7172926, 104.1128304 30.7195818, 104.1128581 30.7197334)",4.0,0,0,0,0,1,274.726,0,8543292154,8543292155,104.1124126,30.717292600000004,104.11285809999998,30.7197334,104.11270036666669,30.71886926666667,"[[104.1124126, 30.7172926], [104.1128304, 30.7195818], [104.1128581, 30.7197334]]"
5906,LineString,"LINESTRING (104.1128581 30.7197334, 104.1161544 30.7193491, 104.1187608 30.7189312)",3.0,3,0,0,0,1,571.432,4,8543292155,9921710388,104.11285809999998,30.7197334,104.1187608,30.7189312,104.11592443333336,30.7193379,"[[104.1128581, 30.7197334], [104.1161544, 30.7193491], [104.1187608, 30.7189312]]"
5907,LineString,"LINESTRING (104.089708 30.717594, 104.0900825 30.719571)",6.0,0,0,0,0,0,222.729,0,8543455475,3034409136,104.089708,30.717594,104.0900825,30.719571,104.08989525,30.7185825,"[[104.089708, 30.717594], [104.0900825, 30.719571]]"
5908,LineString,"LINESTRING (104.089708 30.717594, 104.0896899 30.7174987)",6.0,0,0,0,0,0,10.737,0,8543455475,3034409135,104.089708,30.717594,104.0896899,30.7174987,104.08969895,30.71754635,"[[104.089708, 30.717594], [104.0896899, 30.7174987]]"
5909,LineString,"LINESTRING (104.089708 30.717594, 104.0893679 30.7176419, 104.0874608 30.7179015, 104.0867163 30.717992)",3.0,0,0,0,0,1,289.4,0,8543455475,8318574244,104.089708,30.717594,104.0867163,30.717992,104.08831325,30.71778235,"[[104.089708, 30.717594], [104.0893679, 30.7176419], [104.0874608, 30.7179015], [104.0867163, 30.717992]]"
5910,LineString,"LINESTRING (104.0697044 30.6978274, 104.0672104 30.6978582)",4.0,0,0,0,0,1,238.485,0,8585629532,2997203345,104.0697044,30.6978274,104.0672104,30.6978582,104.0684574,30.6978428,"[[104.0697044, 30.6978274], [104.0672104, 30.6978582]]"
5911,LineString,"LINESTRING (104.0697044 30.6978274, 104.0697099 30.6988307, 104.0688499 30.6989261, 104.0675831 30.6992502)",4.0,0,0,0,0,0,320.84,0,8585629532,9331239028,104.0697044,30.6978274,104.0675831,30.6992502,104.068961825,30.6987086,"[[104.0697044, 30.6978274], [104.0697099, 30.6988307], [104.0688499, 30.6989261], [104.0675831, 30.6992502]]"
5912,LineString,"LINESTRING (104.0956294 30.6750077, 104.0957405 30.6750386)",9.0,0,0,0,0,1,11.167,0,8589012063,8589012064,104.0956294,30.6750077,104.0957405,30.6750386,104.09568495,30.67502315,"[[104.0956294, 30.6750077], [104.0957405, 30.6750386]]"
5913,LineString,"LINESTRING (104.0956294 30.6750077, 104.095666 30.6749198, 104.0956866 30.6748704, 104.0957528 30.6746888)",2.0,3,0,0,0,1,37.38,0,8589012063,5459472399,104.0956294,30.6750077,104.0957528,30.6746888,104.0956837,30.674871675,"[[104.0956294, 30.6750077], [104.095666, 30.6749198], [104.0956866, 30.6748704], [104.0957528, 30.6746888]]"
5914,LineString,"LINESTRING (104.0957405 30.6750386, 104.0955054 30.6756185, 104.095351 30.6759994, 104.0952318 30.6762968, 104.0951273 30.6765021, 104.0949867 30.6767355, 104.0948348 30.6769561)",2.0,3,0,0,0,1,230.78,0,8589012064,5256947454,104.0957405,30.6750386,104.0948348,30.6769561,104.09525392857144,30.676163857142857,"[[104.0957405, 30.6750386], [104.0955054, 30.6756185], [104.095351, 30.6759994], [104.0952318, 30.6762968], [104.0951273, 30.6765021], [104.0949867, 30.6767355], [104.0948348, 30.6769561]]"
5915,LineString,"LINESTRING (104.0804892 30.6616259, 104.0808192 30.6621508)",2.0,3,0,0,0,1,66.355,0,8589027167,3562015382,104.0804892,30.6616259,104.0808192,30.662150800000003,104.0806542,30.66188835,"[[104.0804892, 30.6616259], [104.0808192, 30.6621508]]"
5916,LineString,"LINESTRING (104.0790402 30.6591502, 104.0787664 30.6592711)",2.0,3,0,0,0,1,29.438,0,8589027168,5213237302,104.0790402,30.6591502,104.0787664,30.6592711,104.0789033,30.65921065,"[[104.0790402, 30.6591502], [104.0787664, 30.6592711]]"
5917,LineString,"LINESTRING (104.0790402 30.6591502, 104.079918 30.6605306)",2.0,2,0,0,0,1,174.957,0,8589027168,4903112584,104.0790402,30.6591502,104.079918,30.660530600000005,104.0794791,30.6598404,"[[104.0790402, 30.6591502], [104.079918, 30.6605306]]"
5918,LineString,"LINESTRING (104.0803946 30.66167, 104.0800282 30.6612365, 104.0796485 30.6606451)",2.0,2,0,0,0,1,134.72,0,8589027169,3034330074,104.0803946,30.66167,104.0796485,30.6606451,104.08002376666668,30.661183866666665,"[[104.0803946, 30.66167], [104.0800282, 30.6612365], [104.0796485, 30.6606451]]"
5919,LineString,"LINESTRING (104.1193554 30.6798733, 104.1200347 30.6781608)",,0,0,0,0,0,201.198,0,8592062123,5529818320,104.1193554,30.6798733,104.1200347,30.6781608,104.11969505,30.67901705,"[[104.1193554, 30.6798733], [104.1200347, 30.6781608]]"
5920,LineString,"LINESTRING (104.1193554 30.6798733, 104.1186964 30.681557)",,0,0,0,0,0,197.541,0,8592062123,5459472405,104.1193554,30.6798733,104.1186964,30.681557,104.1190259,30.68071515,"[[104.1193554, 30.6798733], [104.1186964, 30.681557]]"
5921,LineString,"LINESTRING (104.1193554 30.6798733, 104.1180535 30.6794698)",,0,0,0,0,0,132.34,0,8592062123,8592062124,104.1193554,30.6798733,104.1180535,30.679469800000003,104.11870445,30.67967155,"[[104.1193554, 30.6798733], [104.1180535, 30.6794698]]"
5922,LineString,"LINESTRING (104.1180535 30.6794698, 104.1193554 30.6798733)",4.0,0,0,0,0,0,132.34,0,8592062124,8592062123,104.1180535,30.679469800000003,104.1193554,30.6798733,104.11870445,30.67967155,"[[104.1180535, 30.6794698], [104.1193554, 30.6798733]]"
5923,LineString,"LINESTRING (104.1153716 30.6566945, 104.1166686 30.6573013)",3.0,0,0,0,0,1,141.224,0,8609213294,1460346639,104.1153716,30.6566945,104.1166686,30.657301300000004,104.1160201,30.6569979,"[[104.1153716, 30.6566945], [104.1166686, 30.6573013]]"
5924,LineString,"LINESTRING (104.0588548 30.6838563, 104.0589596 30.6837257)",3.0,0,0,0,0,1,17.644000000000002,0,8629395005,4989782356,104.0588548,30.6838563,104.0589596,30.6837257,104.0589072,30.683791,"[[104.0588548, 30.6838563], [104.0589596, 30.6837257]]"
5925,LineString,"LINESTRING (104.0588548 30.6838563, 104.0587099 30.6838207, 104.0585623 30.6837707, 104.0584424 30.6837243, 104.0582583 30.6836415, 104.0562415 30.6828021, 104.0561002 30.6826875)",3.0,0,0,0,0,1,294.855,0,8629395005,4118527278,104.0588548,30.6838563,104.0561002,30.6826875,104.05788134285712,30.68347187142857,"[[104.0588548, 30.6838563], [104.0587099, 30.6838207], [104.0585623, 30.6837707], [104.0584424, 30.6837243], [104.0582583, 30.6836415], [104.0562415, 30.6828021], [104.0561002, 30.6826875]]"
5926,LineString,"LINESTRING (104.0663371 30.7233537, 104.066276 30.7233956)",6.0,0,0,0,0,0,7.471,0,8629395014,1902099120,104.0663371,30.7233537,104.066276,30.7233956,104.06630655,30.72337465,"[[104.0663371, 30.7233537], [104.066276, 30.7233956]]"
5927,LineString,"LINESTRING (104.0663371 30.7233537, 104.0664941 30.7236427)",,0,0,0,0,1,35.467,0,8629395014,8629463724,104.0663371,30.7233537,104.0664941,30.7236427,104.0664156,30.7234982,"[[104.0663371, 30.7233537], [104.0664941, 30.7236427]]"
5928,LineString,"LINESTRING (104.0663371 30.7233537, 104.0665059 30.7232382, 104.0666226 30.7231679, 104.0667577 30.7231245, 104.0671346 30.7230853, 104.0672207 30.7230399, 104.067282 30.7229632, 104.0673079 30.7229177, 104.0673115 30.7228121, 104.0672848 30.7224397, 104.0672458 30.7223371, 104.0670219 30.722178, 104.0669981 30.7221038, 104.0674162 30.7215093, 104.0675503 30.7213733, 104.0683281 30.7209052, 104.0686393 30.7207507, 104.0690869 30.7211097)",6.0,0,0,0,0,0,492.22,0,8629395014,5482931099,104.0663371,30.7233537,104.0690869,30.7211097,104.06733618888887,30.72235607222222,"[[104.0663371, 30.7233537], [104.0665059, 30.7232382], [104.0666226, 30.7231679], [104.0667577, 30.7231245], [104.0671346, 30.7230853], [104.0672207, 30.7230399], [104.067282, 30.7229632], [104.0673079, 30.7229177], [104.0673115, 30.7228121], [104.0672848, 30.7224397], [104.0672458, 30.7223371], [104.0670219, 30.722178], [104.0669981, 30.7221038], [104.0674162, 30.7215093], [104.0675503, 30.7213733], [104.0683281, 30.7209052], [104.0686393, 30.7207507], [104.0690869, 30.7211097]]"
5929,LineString,"LINESTRING (104.0665201 30.7236903, 104.0664452 30.7236784)",4.0,0,0,0,0,1,7.281000000000001,0,8629395015,6810698381,104.0665201,30.7236903,104.0664452,30.7236784,104.06648265,30.72368435,"[[104.0665201, 30.7236903], [104.0664452, 30.7236784]]"
5930,LineString,"LINESTRING (104.0665201 30.7236903, 104.0670805 30.7246676, 104.0672086 30.7249786, 104.0673326 30.725522, 104.0674659 30.7262839)",3.0,0,0,0,0,1,305.088,0,8629395015,8629463719,104.0665201,30.7236903,104.06746590000002,30.7262839,104.06712154000002,30.72502848,"[[104.0665201, 30.7236903], [104.0670805, 30.7246676], [104.0672086, 30.7249786], [104.0673326, 30.725522], [104.0674659, 30.7262839]]"
5931,LineString,"LINESTRING (104.0674659 30.7262839, 104.0680166 30.7261908)",3.0,3,0,0,0,1,53.647,4,8629463719,8154097895,104.06746590000002,30.7262839,104.0680166,30.7261908,104.06774125,30.72623735,"[[104.0674659, 30.7262839], [104.0680166, 30.7261908]]"
5932,LineString,"LINESTRING (104.0674659 30.7262839, 104.067542 30.7270383)",,0,0,0,0,1,84.2,0,8629463719,8629463720,104.06746590000002,30.7262839,104.067542,30.727038300000004,104.06750395,30.726661100000005,"[[104.0674659, 30.7262839], [104.067542, 30.7270383]]"
5933,LineString,"LINESTRING (104.067542 30.7270383, 104.0674481 30.727045)",3.0,3,0,0,0,1,9.006,4,8629463720,5482982367,104.067542,30.727038300000004,104.0674481,30.727045,104.06749505,30.72704165,"[[104.067542, 30.7270383], [104.0674481, 30.727045]]"
5934,LineString,"LINESTRING (104.0684412 30.7233954, 104.0687461 30.7233517)",4.0,0,0,0,0,0,29.547,0,8629463722,9392146281,104.0684412,30.7233954,104.06874609999998,30.7233517,104.06859365,30.72337355,"[[104.0684412, 30.7233954], [104.0687461, 30.7233517]]"
5935,LineString,"LINESTRING (104.0684412 30.7233954, 104.0683185 30.7234362, 104.0665201 30.7236903)",4.0,0,0,0,0,1,186.788,0,8629463722,8629395015,104.0684412,30.7233954,104.0665201,30.7236903,104.06775993333332,30.7235073,"[[104.0684412, 30.7233954], [104.0683185, 30.7234362], [104.0665201, 30.7236903]]"
5936,LineString,"LINESTRING (104.0664941 30.7236427, 104.0665201 30.7236903)",3.0,0,0,0,0,1,5.847,0,8629463724,8629395015,104.0664941,30.7236427,104.0665201,30.7236903,104.0665071,30.7236665,"[[104.0664941, 30.7236427], [104.0665201, 30.7236903]]"
5937,LineString,"LINESTRING (104.0664941 30.7236427, 104.0681689 30.7233978, 104.0684412 30.7233954)",,0,0,0,0,1,188.42,0,8629463724,8629463722,104.0664941,30.7236427,104.0684412,30.7233954,104.0677014,30.72347863333333,"[[104.0664941, 30.7236427], [104.0681689, 30.7233978], [104.0684412, 30.7233954]]"
5938,LineString,"LINESTRING (104.0891508 30.7219859, 104.0883991 30.7222506)",8.0,0,0,0,0,1,77.649,0,8629463728,8629463729,104.08915079999998,30.7219859,104.0883991,30.7222506,104.08877495,30.72211825,"[[104.0891508, 30.7219859], [104.0883991, 30.7222506]]"
5939,LineString,"LINESTRING (104.0891508 30.7219859, 104.08811 30.7221244, 104.0872729 30.722294, 104.0862688 30.7225052)",1.0,3,0,0,0,1,281.696,0,8629463728,6214614722,104.08915079999998,30.7219859,104.0862688,30.7225052,104.087700625,30.722227375,"[[104.0891508, 30.7219859], [104.08811, 30.7221244], [104.0872729, 30.722294], [104.0862688, 30.7225052]]"
5940,LineString,"LINESTRING (104.0883991 30.7222506, 104.0877567 30.7223389, 104.0868135 30.7225156, 104.0863798 30.7226189, 104.0853974 30.7229238, 104.0846362 30.7231481, 104.0841408 30.723273, 104.0831155 30.7236015, 104.0824091 30.7238654)",3.0,3,0,0,0,1,601.804,4,8629463729,5483767733,104.0883991,30.7222506,104.0824091,30.7238654,104.08544978888888,30.722948422222217,"[[104.0883991, 30.7222506], [104.0877567, 30.7223389], [104.0868135, 30.7225156], [104.0863798, 30.7226189], [104.0853974, 30.7229238], [104.0846362, 30.7231481], [104.0841408, 30.723273], [104.0831155, 30.7236015], [104.0824091, 30.7238654]]"
5941,LineString,"LINESTRING (104.1221522 30.6807466, 104.1233257 30.6810694)",6.0,0,0,0,0,0,117.823,0,8642947492,5529818317,104.1221522,30.680746600000003,104.1233257,30.681069399999995,104.12273895,30.680908,"[[104.1221522, 30.6807466], [104.1233257, 30.6810694]]"
5942,LineString,"LINESTRING (104.1221522 30.6807466, 104.122065 30.6807198)",6.0,0,0,0,0,0,8.855,0,8642947492,5529818315,104.1221522,30.680746600000003,104.122065,30.6807198,104.1221086,30.6807332,"[[104.1221522, 30.6807466], [104.122065, 30.6807198]]"
5943,LineString,"LINESTRING (104.1229716 30.6790816, 104.1239371 30.6793918)",4.0,0,0,0,0,0,98.565,0,8642947495,5529818318,104.1229716,30.6790816,104.1239371,30.6793918,104.12345435,30.6792367,"[[104.1229716, 30.6790816], [104.1239371, 30.6793918]]"
5944,LineString,"LINESTRING (104.1229716 30.6790816, 104.1229055 30.6790517)",4.0,0,0,0,0,0,7.142,0,8642947495,2653235046,104.1229716,30.6790816,104.1229055,30.6790517,104.12293855,30.67906665,"[[104.1229716, 30.6790816], [104.1229055, 30.6790517]]"
5945,LineString,"LINESTRING (104.1229716 30.6790816, 104.1228754 30.679231, 104.122508 30.6799208, 104.1221522 30.6807466)",4.0,0,0,0,0,1,201.283,0,8642947495,8642947492,104.1229716,30.6790816,104.1221522,30.680746600000003,104.1226268,30.679745000000004,"[[104.1229716, 30.6790816], [104.1228754, 30.679231], [104.122508, 30.6799208], [104.1221522, 30.6807466]]"
5946,LineString,"LINESTRING (104.1253227 30.6767094, 104.1252769 30.6766588)",6.0,0,0,0,0,0,7.13,0,8642947501,3562028084,104.1253227,30.6767094,104.1252769,30.6766588,104.1252998,30.676684100000003,"[[104.1253227, 30.6767094], [104.1252769, 30.6766588]]"
5947,LineString,"LINESTRING (104.1253227 30.6767094, 104.12547 30.6768526, 104.1264926 30.6778928)",6.0,0,0,0,0,0,172.727,0,8642947501,5529818422,104.1253227,30.6767094,104.1264926,30.6778928,104.12576176666668,30.6771516,"[[104.1253227, 30.6767094], [104.12547, 30.6768526], [104.1264926, 30.6778928]]"
5948,LineString,"LINESTRING (104.1253227 30.6767094, 104.1251768 30.6768204, 104.1246994 30.677261, 104.124238 30.6777016, 104.1234763 30.6784375, 104.1231383 30.678832, 104.1229716 30.6790816)",4.0,0,0,0,0,1,347.581,0,8642947501,8642947495,104.1253227,30.6767094,104.1229716,30.6790816,104.12414615714287,30.67783478571428,"[[104.1253227, 30.6767094], [104.1251768, 30.6768204], [104.1246994, 30.677261], [104.124238, 30.6777016], [104.1234763, 30.6784375], [104.1231383, 30.678832], [104.1229716, 30.6790816]]"
